Name	Designer	URL	Gender	Accords	Description	Pros and cons	Top Notes	Middle Notes	Base Notes	Longevity	Sillage
Victoria's Secret Bombshells in Bloom	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Victoria-s-Secret-Bombshells-in-Bloom-23245.html	women	floral (100%); fruity (63.2272%); fresh (56.7934%); aquatic (49.9019%); sweet (44.2402%)	Victoria's Secret Bombshells in Bloom by Victoria's Secret is a Floral fragrance for women. Victoria's Secret Bombshells in Bloom was launched in 2014."Bombshell in Bloom is a fresher version of the original, awarded edition with sharp floral notes that will make you sexy today, tomorrow and always". The composition provides a unique blend of pink freesia, red apple and water lily flowers. The accent lies on floral accords while fruity notes contribute to juiciness.Bombshells in Bloom adds up to the previous editions Bombshell in Paradise from 2013 in light blue, striped flacon and Bombshell in Love from 2012 in pale pink, striped flacon. Limited edition Bombshell in Love was just like Bombshells in Bloom launched around Valentine’s Day and is inspired by this holiday.Bombshells in Bloom is available in glass flacon with pink stripes with a romantic flower on the neck, in the amount of 50 and 100ml Eau de Parfum, while the accompanying assortment offers perfumed body lotion 200ml, perfumed body spray 250ml and a ring with solid perfume as limited edition. The house of Victoria's Secret has prepared a gift set which includes perfumed body lotion 100ml, perfumed bath 100ml, body fragrance 150ml and gift bag.		['Red Apple', 'Pink Freesia', 'Water Lily']	[]	[]		
Dream Angels Heavenly	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Dream-Angels-Heavenly-1732.html	women	floral (100%); powdery (93.8828%); musky (76.3267%); fresh (65.952%); warm spicy (65.2324%); vanilla (62.0838%); woody (58.4483%); sweet (58.0057%); violet (47.391%); iris (46.4919%)	Dream Angels Heavenly by Victoria's Secret is a Oriental Floral fragrance for women. Dream Angels Heavenly was launched during the 2000's. The nose behind this fragrance is Ilias Ermenidis. Top notes are Cardamom, Ivy, Quince and Mandarin Orange; middle notes are Peony, Iris, Freesia, Lotus and Violet; base notes are Musk, Vanilla, Sandalwood and Orchid.Dream Angels Heavenly is a very American perfume: clean and clear, with a thin bouquet which smells like clean and warm skin of a woman. It was created in 1999 and flattered by many critics (FiFi 2000).The perfume opens with notes of quince, cardamom, ivy and mandarin. The heart includes lotus, white peony, freesia, iris and violet. The base contains white musk, sandalwood, orchid and vanilla. The perfume was created by Ilias Ermenidis.	['Feminine', 'Creamy and alluring', 'Interesting', 'Cloud-like', 'Wearable any time', 'Warm and cozy', 'Dry vanilla', 'Fresh spicy', 'Fluffy and powdery', 'Thin musky floral mix', 'Modest sillage and lasting power', 'Newer formulations lack freshness', 'Cheap smelling synthetic fixative', 'Not terribly original', 'Boring and bland', 'Immature scent']	['Cardamom', 'Ivy', 'Quince', 'Mandarin Orange']	['Peony', 'Iris', 'Freesia', 'Lotus', 'Violet']	['Musk', 'Vanilla', 'Sandalwood', 'Orchid']	very weak: 9%; weak: 21%; moderate: 49%; long lasting: 16%; eternal: 5%	very weak: 21%; intimate: 50%; strong: 18%; enormous: 11%
Warm & Cozy	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Warm-Cozy-95224.html	women and men	sweet (100%); fruity (86.9334%); vanilla (48.6667%); caramel (46.8%)	Warm & Cozy by Victoria's Secret is a Aromatic Fruity fragrance for women and men. This is a new fragrance. Warm & Cozy was launched in 2024.		['Strawberry', 'Cotton Candy', 'Lip gloss', 'Vanilla']	[]	[]		
Heavenly Eau de Parfum 2019	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Heavenly-Eau-de-Parfum-2019-57376.html	women	floral (100%); powdery (87.6718%); musky (81.194%); woody (75.9702%); white floral (72.8358%); vanilla (60.2986%); fresh (55.9105%); warm spicy (48.388%); animalic (46.2463%); rose (46.194%)	Heavenly Eau de Parfum 2019 by Victoria's Secret is a Oriental Floral fragrance for women. Heavenly Eau de Parfum 2019 was launched in 2019. The nose behind this fragrance is Ilias Ermenidis.The original Victoria’s Secret Angel, Heavenly adds richness and warmth to everything she touches. The scent was created to capture the inner strength and luminosity inside of every woman—the radiance of her spirit. It opens with a hint of effervescent fruits. A hand-crafted bouquet of romantic white florals is at the heart: Peony, Freesia, Lotus. Enveloped in Gold Musk, Creamy Sandalwood and Bourbon Vanilla for sensual warmth and sophistication. Luminous in gold. Loved by all. The one and only, Heavenly.		['Musk', 'Sandalwood', 'White Flowers', 'Peony', 'Bourbon Vanilla', 'Freesia', 'Lotus']	[]	[]		
Tease Dreamer	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Tease-Dreamer-54073.html	women	coconut (100%); salty (64.496%); sweet (58.0001%); lactonic (54.5001%); tropical (51.0001%); vanilla (51.0001%); marine (47.2481%); aldehydic (46.8%)	Tease Dreamer by Victoria's Secret is a Aromatic fragrance for women. Tease Dreamer was launched in 2019."Venice Beach. Skate parks. West coast vibes. That’s the inspo for Tease Dreamer, a limited-edition sister to our original Tease fragrance. Hot and hazy in the Hollywood Hills. Ocean Salt and beach flowers in the air. Aprés-skate in rock tees and vintage denim. Surf wax & Bronzed Coconut. Beachy and fresh, it’s a California dream." -  a note from the brand.Notes: Bronzed Coconut, Ocean Salt and California Sun Tease Dreamer was presented in March 2019 and available as a 50ml and 100ml Eau de Parfum as a limited edition.		['Coconut', 'Sea Salt', 'Solar Notes']	[]	[]		
Dream Angel Eau de Parfum 2019	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Dream-Angel-Eau-de-Parfum-2019-57377.html	women	vanilla (100%); white floral (90.2002%); fruity (79.7001%); amber (69.1999%); sweet (68.8499%); powdery (56.88%); fresh (55.8998%); woody (51.6999%); sour (47.3952%)	Dream Angel Eau de Parfum 2019 by Victoria's Secret is a Oriental Vanilla fragrance for women. Dream Angel Eau de Parfum 2019 was launched in 2019. The nose behind this fragrance is Gabriela Chelariu.Dream Angel shines bright. Radiant & hopeful, she’s a lovely dreamer. To reflect this attitude, we created a fragrance that is as inspiring as her. It opens with Rainbow Glow, a signature accord that replicates the brilliant flash of a prism. Balancing golden berries with creamy woods and Vanilla Absolu, the accord gives the fragrance a radiant, gourmand glow. Pure Jasmine adds feminine floralcy. Oriental Crystals add ethereal sparkle, taking the fragrance to the next level. Fly high, Dream Angel.Dream Angel Eau de Parfum 2019 is available as a 50ml and 100ml Eau de Parfum from October 2019.		['Vanilla', 'Jasmine', 'Red Berries', 'Amber', 'Woodsy Notes']	[]	[]		
Bombshell Magic	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Bombshell-Magic-77490.html	women	fruity (100%); patchouli (81.739%); floral (72.6087%); vanilla (68.0435%); sweet (65.6086%); fresh (64.0867%); rose (61.8044%); woody (61.0435%); warm spicy (55.8695%); balsamic (51.2283%)	Bombshell Magic by Victoria's Secret is a Floral Fruity fragrance for women. This is a new fragrance. Bombshell Magic was launched in 2022. Bombshell Magic was created by Adriana Medina-Baez and Linda Song. Top note is Blackberry; middle note is Peony; base notes are Patchouli and Vanilla.Joyful and bright, Bombshell Magic is an extension of Victoria's Secret Bombshell perfume."Inspired by the holidays, this Eau de Parfum weaves decadent fruit with swirling petals to reveal an intoxicating signature. The fragrance opens with a burst of blackberry elixir, a fruity pop against the floral heart of sparkling star peony. At the base, a lush combination of vanilla and patchouli wraps the fragrance in a warm, woody embrace."Fragrance type: Floral Fruity Chypre.Notes: blackberry elixir, sparkling star peony, vanilla patchouli.Available as a 100 ml Eau de Parfum.		['Blackberry']	['Peony']	['Patchouli', 'Vanilla']		
Amber Romance	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Amber-Romance-7990.html	women	sweet (100%); vanilla (77.7686%); amber (69.9258%); powdery (56.3732%); lactonic (52.4259%); woody (50.3261%); cherry (47.176%)	Amber Romance by Victoria's Secret is a Oriental Vanilla fragrance for women.Oriental Romance is a warm and alluring blend of black cherry, crème anglaise, vanilla and sandalwood. It belongs to the Secret Garden collection.It is available as EDT, body mist and body care collection.	['Gorgeous and cozy vanilla-amber combo', 'Great for cold nights and cuddling up in warm blankets', 'One of the best smelling body sprays according to users', 'Beautiful scent that is surprising given the low price point', 'Alluring and magnetic, making it great for attracting attention', 'Elicits many compliments from others', 'Suitable replacement for other popular fragrances like In Control Curious by Britney Spears', 'Long-lasting fragrance that stays on clothes and hair for over 24 hours', 'Overly sweet scent that can be sickly and cause headaches', 'Intense scent that can cause nausea and headaches', 'Vanilla note may be more prominent than the amber note', 'Smells cheap according to some users', 'Musky with burnt sugar undertones which some find unpleasant', 'Not unique or particularly memorable compared to other fragrances']	['Amber', 'Vanille', 'Sweet Notes', 'Milk', 'Sugar', 'Sandalwood', 'Cherry', 'Aloe Vera', 'Chamomile']	[]	[]	very weak: 14%; weak: 22%; moderate: 47%; long lasting: 12%; eternal: 5%	very weak: 26%; intimate: 47%; strong: 16%; enormous: 11%
Warm & Cozy	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Warm-Cozy-63113.html	women	vanilla (100%); powdery (51%); sweet (44%)	Warm & Cozy by Victoria's Secret is a Oriental Floral fragrance for women. Warm & Cozy was launched in 2019.		['Vanilla', 'Peony', 'Fire']	[]	[]		
Cherry Elixir No. 33	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Cherry-Elixir-No-33-83972.html	women	cherry (100%); amber (69.2%); rum (56.8799%)	Cherry Elixir No. 33 by Victoria's Secret is a Floral Fruity Gourmand fragrance for women. Cherry Elixir No. 33 was launched in 2021.		['Black Cherry', 'Amber', 'Coconut Rum']	[]	[]		
Wicked Eau de Parfum	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Wicked-Eau-de-Parfum-46141.html	women	sweet (100%); vanilla (94.1088%); floral (66.3861%); powdery (49.2326%)	Wicked Eau de Parfum by Victoria's Secret is a Oriental Vanilla fragrance for women. Wicked Eau de Parfum was launched in 2017. Top note is Freesia; middle note is Brown sugar; base note is Tahitian Vanilla."So obsessed. A dark and edgy twist on the original Crush fragrance, starring notes of sensual black sugar, airy freesia and our exclusive Tahitian vanilla". Victoria`s Secret Wicked Eau de Parfum is available in 50ml and 100ml flacons.		['Freesia']	['Brown sugar']	['Tahitian Vanilla']		
Bare Vanilla Luxe	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-Vanilla-Luxe-89092.html	women	vanilla (100%); powdery (96.9565%); fresh spicy (90.8695%); sweet (70.7824%); woody (68.9565%); musky (64.087%); warm spicy (54.3477%); amber (49.4782%)	Bare Vanilla Luxe by Victoria's Secret is a Woody Aromatic fragrance for women. Bare Vanilla Luxe was launched in 2022.		['Vanilla', 'Pepper', 'Cashmeran', 'Marshmallow']	[]	[]		
Wild Fig Manuka Honey	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Wild-Fig-Manuka-Honey-91960.html	women	honey (100%); sweet (93.8234%); fruity (76.1176%); woody (57.1764%); floral (51.0001%); aromatic (44.8234%)	Wild Fig Manuka Honey by Victoria's Secret is a Aromatic Fruity fragrance for women. This is a new fragrance. Wild Fig Manuka Honey was launched in 2023.		['Honey', 'Fig', 'Manuka']	[]	[]		
Pure Seduction Cashmere	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Pure-Seduction-Cashmere-84644.html	women	sweet (100%); fruity (78.1651%); fresh (49.2661%); vanilla (47.3394%); sour (46.8578%)	Pure Seduction Cashmere by Victoria's Secret is a Aromatic Fruity fragrance for women. This is a new fragrance. Pure Seduction Cashmere was launched in 2023.		['Red Berries', 'Whipped Cream', 'Meringue']	[]	[]		
Autumn Shore	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Autumn-Shore-84639.html	women	smoky (100%); woody (91.8735%); coffee (89.8776%); vanilla (88.4522%); warm spicy (85.3156%); powdery (71.7719%); balsamic (48.4622%)	Autumn Shore by Victoria's Secret is a Woody Aromatic fragrance for women. This is a new fragrance. Autumn Shore was launched in 2023.		['Smoke', 'Coffee', 'Vanilla', 'Sandalwood', 'Ice']	[]	[]		
Vanilla Amber Bourbon	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Vanilla-Amber-Bourbon-89304.html	women	vanilla (100%); amber (93.913%); powdery (72.4564%); sweet (59.8259%); floral (57.6955%); soft spicy (47.3477%)	Vanilla Amber Bourbon by Victoria's Secret is a Oriental fragrance for women. This is a new fragrance. Vanilla Amber Bourbon was launched in 2023.		['Bourbon Vanilla', 'Amber', 'Orchid']	[]	[]		
Love Spell Shimmer	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Love-Spell-Shimmer-89588.html	women	fruity (100%); floral (90.2649%); fresh (60.1324%); sweet (52.2516%); powdery (44.8344%)	Love Spell Shimmer by Victoria's Secret is a fragrance for women.		['Peach', 'Cherry Blossom']	[]	[]		
Warm Vanilla	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Warm-Vanilla-89038.html	women	sweet (100%); cinnamon (84.942%); warm spicy (73.9536%); powdery (57.4709%)	Warm Vanilla by Victoria's Secret is a Aromatic Spicy fragrance for women. This is a new fragrance. Warm Vanilla was launched in 2023.		['Pumpkin', 'Marshmallow', 'Cinnamon']	[]	[]		
Bare Vanilla Golden	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-Vanilla-Golden-89089.html	women	sweet (100%); woody (96.6665%); vanilla (89.9999%); powdery (73.3336%); warm spicy (70.0001%); amber (63.3334%); aromatic (56.6668%); floral (53.3333%); balsamic (49.9998%)	Bare Vanilla Golden by Victoria's Secret is a Oriental fragrance for women. Bare Vanilla Golden was launched in 2022.		['Tonka Bean', 'Sandalwood', 'Sugar', 'Orchid']	[]	[]		
Rapture	Victoria's Secret	https://www.fragrantica.com/perfume/Victoria-s-Secret/Rapture-1994.html	women	white floral (100%); amber (92.317%); powdery (87.9493%); vanilla (81.5609%); floral (76.1546%); citrus (72.6261%); rose (58.4553%); musky (57.3168%); animalic (56.2071%); sweet (50.7157%)	Rapture by Victoria's Secret is a Oriental Spicy fragrance for women. Rapture was launched in 1992. Top notes are Orange Blossom and Citruses; middle notes are Jasmine, Bulgarian Rose and Freesia; base notes are Amber, Heliotrope, Vanilla and Musk.	['Warm and rich fragrance', 'A complex, rich, bold, and romantic scent', 'Sophisticated and classic', 'Opulent and spicy oriental floral perfume', 'Refreshing departure from average fruity florals', 'Unapologetically dominant', 'Makes some people weak in the knees', 'Embodiment of nostalgia, youth, friendship, and love', 'Can become cloying if worn incorrectly', "May not be to everyone's taste", 'Discontinued and hard to find', 'May remind some people of old-fashioned perfumes', 'May trigger allergies in sensitive individuals', 'Some find it too sweet or powdery', 'Heavy, syrupy, and resinous scent', 'Feels challenging rather than welcoming']	['Orange Blossom', 'Citruses']	['Jasmine', 'Bulgarian Rose', 'Freesia']	['Amber', 'Heliotrope', 'Vanilla', 'Musk']	very weak: 3%; weak: 11%; moderate: 27%; long lasting: 43%; eternal: 16%	very weak: 5%; intimate: 35%; strong: 37%; enormous: 23%
